id,domain,length,pages,max_lines_per_page,max_line_length,has_choice,has_player,risk_tier,reason
ENTRANCE::L318,RANDOMIZER,31,1,1,31,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L318,RANDOMIZER,29,1,1,29,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L319,RANDOMIZER,58,1,1,58,NO,NO,HIGH_LAYOUT_RISK,Lines per page (1) > 4 or line length (58) > 52 chars
ENTRANCE::L319,RANDOMIZER,25,1,1,25,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L322,RANDOMIZER,25,1,1,25,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L322,RANDOMIZER,58,1,1,58,NO,NO,HIGH_LAYOUT_RISK,Lines per page (1) > 4 or line length (58) > 52 chars
ENTRANCE::L325,RANDOMIZER,34,1,1,34,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L325,RANDOMIZER,29,1,1,29,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L326,RANDOMIZER,42,1,1,42,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L326,RANDOMIZER,34,1,1,34,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L328,RANDOMIZER,51,1,1,51,NO,NO,NEEDS_RUNTIME_CHECK,Boundary line length (51) or dynamic [PLAYER] token on line
ENTRANCE::L328,RANDOMIZER,43,1,1,43,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L330,RANDOMIZER,43,1,1,43,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L330,RANDOMIZER,51,1,1,51,NO,NO,NEEDS_RUNTIME_CHECK,Boundary line length (51) or dynamic [PLAYER] token on line
ENTRANCE::L331,RANDOMIZER,30,1,1,30,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L331,RANDOMIZER,42,1,1,42,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L332,RANDOMIZER,42,1,1,42,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L333,RANDOMIZER,44,1,1,44,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L334,RANDOMIZER,52,1,1,52,NO,NO,NEEDS_RUNTIME_CHECK,Boundary line length (52) or dynamic [PLAYER] token on line
ENTRANCE::L334,RANDOMIZER,44,1,1,44,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L335,RANDOMIZER,53,1,1,53,NO,NO,HIGH_LAYOUT_RISK,Lines per page (1) > 4 or line length (53) > 52 chars
ENTRANCE::L336,RANDOMIZER,54,1,1,54,NO,NO,HIGH_LAYOUT_RISK,Lines per page (1) > 4 or line length (54) > 52 chars
ENTRANCE::L336,RANDOMIZER,53,1,1,53,NO,NO,HIGH_LAYOUT_RISK,Lines per page (1) > 4 or line length (53) > 52 chars
ENTRANCE::L337,RANDOMIZER,52,1,1,52,NO,NO,NEEDS_RUNTIME_CHECK,Boundary line length (52) or dynamic [PLAYER] token on line
ENTRANCE::L337,RANDOMIZER,34,1,1,34,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L338,RANDOMIZER,54,1,1,54,NO,NO,HIGH_LAYOUT_RISK,Lines per page (1) > 4 or line length (54) > 52 chars
ENTRANCE::L338,RANDOMIZER,34,1,1,34,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L339,RANDOMIZER,54,1,1,54,NO,NO,HIGH_LAYOUT_RISK,Lines per page (1) > 4 or line length (54) > 52 chars
ENTRANCE::L339,RANDOMIZER,47,1,1,47,NO,NO,NEEDS_RUNTIME_CHECK,Boundary line length (47) or dynamic [PLAYER] token on line
ENTRANCE::L340,RANDOMIZER,31,1,1,31,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L340,RANDOMIZER,49,1,1,49,NO,NO,NEEDS_RUNTIME_CHECK,Boundary line length (49) or dynamic [PLAYER] token on line
ENTRANCE::L341,RANDOMIZER,33,1,1,33,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L341,RANDOMIZER,39,1,1,39,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L342,RANDOMIZER,36,1,1,36,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L342,RANDOMIZER,54,1,1,54,NO,NO,HIGH_LAYOUT_RISK,Lines per page (1) > 4 or line length (54) > 52 chars
ENTRANCE::L343,RANDOMIZER,31,1,1,31,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L343,RANDOMIZER,49,1,1,49,NO,NO,NEEDS_RUNTIME_CHECK,Boundary line length (49) or dynamic [PLAYER] token on line
ENTRANCE::L344,RANDOMIZER,42,1,1,42,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L344,RANDOMIZER,30,1,1,30,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L345,RANDOMIZER,42,1,1,42,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L346,RANDOMIZER,44,1,1,44,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L347,RANDOMIZER,44,1,1,44,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L347,RANDOMIZER,52,1,1,52,NO,NO,NEEDS_RUNTIME_CHECK,Boundary line length (52) or dynamic [PLAYER] token on line
ENTRANCE::L348,RANDOMIZER,53,1,1,53,NO,NO,HIGH_LAYOUT_RISK,Lines per page (1) > 4 or line length (53) > 52 chars
ENTRANCE::L349,RANDOMIZER,53,1,1,53,NO,NO,HIGH_LAYOUT_RISK,Lines per page (1) > 4 or line length (53) > 52 chars
ENTRANCE::L349,RANDOMIZER,54,1,1,54,NO,NO,HIGH_LAYOUT_RISK,Lines per page (1) > 4 or line length (54) > 52 chars
ENTRANCE::L350,RANDOMIZER,34,1,1,34,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L350,RANDOMIZER,52,1,1,52,NO,NO,NEEDS_RUNTIME_CHECK,Boundary line length (52) or dynamic [PLAYER] token on line
ENTRANCE::L351,RANDOMIZER,34,1,1,34,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L351,RANDOMIZER,54,1,1,54,NO,NO,HIGH_LAYOUT_RISK,Lines per page (1) > 4 or line length (54) > 52 chars
ENTRANCE::L352,RANDOMIZER,47,1,1,47,NO,NO,NEEDS_RUNTIME_CHECK,Boundary line length (47) or dynamic [PLAYER] token on line
ENTRANCE::L352,RANDOMIZER,54,1,1,54,NO,NO,HIGH_LAYOUT_RISK,Lines per page (1) > 4 or line length (54) > 52 chars
ENTRANCE::L353,RANDOMIZER,49,1,1,49,NO,NO,NEEDS_RUNTIME_CHECK,Boundary line length (49) or dynamic [PLAYER] token on line
ENTRANCE::L353,RANDOMIZER,31,1,1,31,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L354,RANDOMIZER,39,1,1,39,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L354,RANDOMIZER,33,1,1,33,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L355,RANDOMIZER,54,1,1,54,NO,NO,HIGH_LAYOUT_RISK,Lines per page (1) > 4 or line length (54) > 52 chars
ENTRANCE::L355,RANDOMIZER,36,1,1,36,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L356,RANDOMIZER,49,1,1,49,NO,NO,NEEDS_RUNTIME_CHECK,Boundary line length (49) or dynamic [PLAYER] token on line
ENTRANCE::L356,RANDOMIZER,31,1,1,31,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L359,RANDOMIZER,34,1,1,34,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L359,RANDOMIZER,42,1,1,42,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L360,RANDOMIZER,35,1,1,35,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L360,RANDOMIZER,35,1,1,35,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L361,RANDOMIZER,35,1,1,35,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L361,RANDOMIZER,35,1,1,35,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L362,RANDOMIZER,34,1,1,34,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L362,RANDOMIZER,33,1,1,33,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L364,RANDOMIZER,36,1,1,36,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L364,RANDOMIZER,31,1,1,31,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L365,RANDOMIZER,33,1,1,33,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L365,RANDOMIZER,34,1,1,34,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L367,RANDOMIZER,31,1,1,31,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L367,RANDOMIZER,36,1,1,36,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L368,RANDOMIZER,39,1,1,39,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L368,RANDOMIZER,8,1,1,8,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L369,RANDOMIZER,8,1,1,8,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L369,RANDOMIZER,39,1,1,39,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L370,RANDOMIZER,31,1,1,31,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L370,RANDOMIZER,43,1,1,43,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L373,RANDOMIZER,36,1,1,36,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L373,RANDOMIZER,46,1,1,46,NO,NO,NEEDS_RUNTIME_CHECK,Boundary line length (46) or dynamic [PLAYER] token on line
ENTRANCE::L374,RANDOMIZER,38,1,1,38,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L374,RANDOMIZER,22,1,1,22,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L375,RANDOMIZER,58,1,1,58,NO,NO,HIGH_LAYOUT_RISK,Lines per page (1) > 4 or line length (58) > 52 chars
ENTRANCE::L375,RANDOMIZER,18,1,1,18,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L376,RANDOMIZER,22,1,1,22,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L376,RANDOMIZER,38,1,1,38,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L377,RANDOMIZER,31,1,1,31,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L377,RANDOMIZER,39,1,1,39,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L378,RANDOMIZER,29,1,1,29,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L378,RANDOMIZER,68,1,1,68,NO,NO,HIGH_LAYOUT_RISK,Lines per page (1) > 4 or line length (68) > 52 chars
ENTRANCE::L379,RANDOMIZER,41,1,1,41,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L379,RANDOMIZER,27,1,1,27,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L380,RANDOMIZER,42,1,1,42,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L380,RANDOMIZER,18,1,1,18,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L381,RANDOMIZER,40,1,1,40,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L381,RANDOMIZER,16,1,1,16,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L382,RANDOMIZER,50,1,1,50,NO,NO,NEEDS_RUNTIME_CHECK,Boundary line length (50) or dynamic [PLAYER] token on line
ENTRANCE::L382,RANDOMIZER,24,1,1,24,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L383,RANDOMIZER,44,1,1,44,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L383,RANDOMIZER,18,1,1,18,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L384,RANDOMIZER,29,1,1,29,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L384,RANDOMIZER,17,1,1,17,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L385,RANDOMIZER,44,1,1,44,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L385,RANDOMIZER,30,1,1,30,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L386,RANDOMIZER,43,1,1,43,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L386,RANDOMIZER,17,1,1,17,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L387,RANDOMIZER,18,1,1,18,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L387,RANDOMIZER,58,1,1,58,NO,NO,HIGH_LAYOUT_RISK,Lines per page (1) > 4 or line length (58) > 52 chars
ENTRANCE::L388,RANDOMIZER,27,1,1,27,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L388,RANDOMIZER,41,1,1,41,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L389,RANDOMIZER,18,1,1,18,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L389,RANDOMIZER,42,1,1,42,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L390,RANDOMIZER,16,1,1,16,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L390,RANDOMIZER,40,1,1,40,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L391,RANDOMIZER,24,1,1,24,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L391,RANDOMIZER,50,1,1,50,NO,NO,NEEDS_RUNTIME_CHECK,Boundary line length (50) or dynamic [PLAYER] token on line
ENTRANCE::L392,RANDOMIZER,18,1,1,18,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L392,RANDOMIZER,44,1,1,44,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L393,RANDOMIZER,17,1,1,17,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L393,RANDOMIZER,29,1,1,29,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L394,RANDOMIZER,30,1,1,30,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L394,RANDOMIZER,44,1,1,44,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L395,RANDOMIZER,17,1,1,17,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L395,RANDOMIZER,43,1,1,43,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L396,RANDOMIZER,68,1,1,68,NO,NO,HIGH_LAYOUT_RISK,Lines per page (1) > 4 or line length (68) > 52 chars
ENTRANCE::L396,RANDOMIZER,29,1,1,29,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L397,RANDOMIZER,50,1,1,50,NO,NO,NEEDS_RUNTIME_CHECK,Boundary line length (50) or dynamic [PLAYER] token on line
ENTRANCE::L397,RANDOMIZER,29,1,1,29,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L398,RANDOMIZER,29,1,1,29,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L398,RANDOMIZER,50,1,1,50,NO,NO,NEEDS_RUNTIME_CHECK,Boundary line length (50) or dynamic [PLAYER] token on line
ENTRANCE::L401,RANDOMIZER,39,1,1,39,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L401,RANDOMIZER,31,1,1,31,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L402,RANDOMIZER,53,1,1,53,NO,NO,HIGH_LAYOUT_RISK,Lines per page (1) > 4 or line length (53) > 52 chars
ENTRANCE::L402,RANDOMIZER,45,1,1,45,NO,NO,NEEDS_RUNTIME_CHECK,Boundary line length (45) or dynamic [PLAYER] token on line
ENTRANCE::L404,RANDOMIZER,45,1,1,45,NO,NO,NEEDS_RUNTIME_CHECK,Boundary line length (45) or dynamic [PLAYER] token on line
ENTRANCE::L404,RANDOMIZER,53,1,1,53,NO,NO,HIGH_LAYOUT_RISK,Lines per page (1) > 4 or line length (53) > 52 chars
ENTRANCE::L406,RANDOMIZER,39,1,1,39,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L406,RANDOMIZER,54,1,1,54,NO,NO,HIGH_LAYOUT_RISK,Lines per page (1) > 4 or line length (54) > 52 chars
ENTRANCE::L407,RANDOMIZER,58,1,1,58,NO,NO,HIGH_LAYOUT_RISK,Lines per page (1) > 4 or line length (58) > 52 chars
ENTRANCE::L407,RANDOMIZER,42,1,1,42,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L408,RANDOMIZER,54,1,1,54,NO,NO,HIGH_LAYOUT_RISK,Lines per page (1) > 4 or line length (54) > 52 chars
ENTRANCE::L408,RANDOMIZER,39,1,1,39,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L409,RANDOMIZER,42,1,1,42,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L409,RANDOMIZER,58,1,1,58,NO,NO,HIGH_LAYOUT_RISK,Lines per page (1) > 4 or line length (58) > 52 chars
ENTRANCE::L488,RANDOMIZER,32,1,1,32,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L586,RANDOMIZER,8,1,1,8,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L702,RANDOMIZER,59,1,1,59,NO,NO,HIGH_LAYOUT_RISK,Lines per page (1) > 4 or line length (59) > 52 chars
ENTRANCE::L715,RANDOMIZER,10,1,1,10,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L718,RANDOMIZER,50,1,1,50,NO,NO,NEEDS_RUNTIME_CHECK,Boundary line length (50) or dynamic [PLAYER] token on line
ENTRANCE::L720,RANDOMIZER,5,1,1,5,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L720,RANDOMIZER,10,1,1,10,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L721,RANDOMIZER,43,1,1,43,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L725,RANDOMIZER,25,1,1,25,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L725,RANDOMIZER,24,1,1,24,NO,NO,NEEDS_RUNTIME_CHECK,Boundary line length (24) or dynamic [PLAYER] token on line
ENTRANCE::L730,RANDOMIZER,17,1,1,17,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L730,RANDOMIZER,16,1,1,16,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L732,RANDOMIZER,48,1,1,48,NO,NO,NEEDS_RUNTIME_CHECK,Boundary line length (48) or dynamic [PLAYER] token on line
ENTRANCE::L734,RANDOMIZER,20,1,1,20,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L734,RANDOMIZER,19,1,1,19,NO,NO,NEEDS_RUNTIME_CHECK,Boundary line length (19) or dynamic [PLAYER] token on line
ENTRANCE::L736,RANDOMIZER,49,1,1,49,NO,NO,NEEDS_RUNTIME_CHECK,Boundary line length (49) or dynamic [PLAYER] token on line
ENTRANCE::L739,RANDOMIZER,23,1,1,23,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L739,RANDOMIZER,22,1,1,22,NO,NO,NEEDS_RUNTIME_CHECK,Boundary line length (22) or dynamic [PLAYER] token on line
ENTRANCE::L747,RANDOMIZER,16,1,1,16,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L747,RANDOMIZER,23,1,1,23,NO,NO,NEEDS_RUNTIME_CHECK,Boundary line length (23) or dynamic [PLAYER] token on line
ENTRANCE::L758,RANDOMIZER,4,1,1,4,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L758,RANDOMIZER,10,1,1,10,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L759,RANDOMIZER,28,1,1,28,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L761,RANDOMIZER,10,1,1,10,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L768,RANDOMIZER,49,1,1,49,NO,NO,NEEDS_RUNTIME_CHECK,Boundary line length (49) or dynamic [PLAYER] token on line
ENTRANCE::L771,RANDOMIZER,50,1,1,50,NO,NO,NEEDS_RUNTIME_CHECK,Boundary line length (50) or dynamic [PLAYER] token on line
ENTRANCE::L778,RANDOMIZER,7,1,1,7,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L779,RANDOMIZER,14,1,1,14,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L780,RANDOMIZER,20,1,1,20,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L781,RANDOMIZER,24,1,1,24,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L804,RANDOMIZER,22,1,1,22,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L812,RANDOMIZER,13,1,1,13,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L812,RANDOMIZER,37,1,1,37,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L818,RANDOMIZER,13,1,1,13,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L818,RANDOMIZER,37,1,1,37,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L824,RANDOMIZER,7,1,1,7,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L824,RANDOMIZER,28,1,1,28,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L836,RANDOMIZER,10,1,1,10,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L837,RANDOMIZER,10,1,1,10,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L862,RANDOMIZER,46,1,1,46,NO,NO,NEEDS_RUNTIME_CHECK,Boundary line length (46) or dynamic [PLAYER] token on line
ENTRANCE::L865,RANDOMIZER,22,1,1,22,NO,NO,NEEDS_RUNTIME_CHECK,Boundary line length (22) or dynamic [PLAYER] token on line
ENTRANCE::L866,RANDOMIZER,16,1,1,16,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
ENTRANCE::L867,RANDOMIZER,19,1,1,19,NO,NO,NEEDS_RUNTIME_CHECK,Boundary line length (19) or dynamic [PLAYER] token on line
ENTRANCE::L868,RANDOMIZER,23,1,1,23,NO,NO,NEEDS_RUNTIME_CHECK,Boundary line length (23) or dynamic [PLAYER] token on line
ENTRANCE::L869,RANDOMIZER,24,1,1,24,NO,NO,NEEDS_RUNTIME_CHECK,Boundary line length (24) or dynamic [PLAYER] token on line
LOCATION::RC_UNKNOWN_CHECK,RANDOMIZER,24,1,1,24,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
LOCATION::RC_KF_KOKIRI_SWORD_CHEST,RANDOMIZER,31,1,1,31,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
