id,system,max_line_length,line_count,page_count,risk_class,verdict,notes
Hint::RHT_TH_DOUBLE_CELL_CARPENTER::127,RANDOMIZER,67,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_TH_STEEP_SLOPE_CARPENTER::128,RANDOMIZER,76,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_HF_GS_NEAR_KAK_GROTTO::129,RANDOMIZER,73,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_LLR_GS_BACK_WALL::130,RANDOMIZER,68,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_LLR_GS_RAIN_SHED::131,RANDOMIZER,68,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_LLR_GS_HOUSE_WINDOW::132,RANDOMIZER,68,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_LLR_GS_TREE::133,RANDOMIZER,69,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_KF_GS_BEAN_PATCH::134,RANDOMIZER,57,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_KF_GS_KNOW_IT_ALL_HOUSE::135,RANDOMIZER,80,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_KF_GS_HOUSE_OF_TWINS::136,RANDOMIZER,80,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_LW_GS_BEAN_PATCH_NEAR_BRIDGE::137,RANDOMIZER,83,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_LW_GS_BEAN_PATCH_NEAR_THEATER::138,RANDOMIZER,83,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_LW_GS_ABOVE_THEATER::139,RANDOMIZER,93,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_SFM_GS::140,RANDOMIZER,74,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_OGC_GS::141,RANDOMIZER,65,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_HC_GS_TREE::142,RANDOMIZER,77,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_MARKET_GS_GUARD_HOUSE::143,RANDOMIZER,57,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_DMC_GS_BEAN_PATCH::144,RANDOMIZER,57,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_DMT_GS_BEAN_PATCH::145,RANDOMIZER,63,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_DMT_GS_NEAR_KAK::146,RANDOMIZER,65,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_DMT_GS_ABOVE_DODONGOS_CAVERN::147,RANDOMIZER,72,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_DMT_GS_FALLING_ROCKS_PATH::148,RANDOMIZER,72,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_GC_GS_CENTER_PLATFORM::149,RANDOMIZER,62,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_GC_GS_BOULDER_MAZE::150,RANDOMIZER,65,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_KAK_GS_HOUSE_UNDER_CONSTRUCTION::151,RANDOMIZER,80,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_KAK_GS_SKULLTULA_HOUSE::152,RANDOMIZER,75,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_KAK_GS_GUARDS_HOUSE::153,RANDOMIZER,75,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_KAK_GS_TREE::154,RANDOMIZER,75,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_KAK_GS_WATCHTOWER::155,RANDOMIZER,75,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_KAK_GS_ABOVE_IMPAS_HOUSE::156,RANDOMIZER,75,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_GRAVEYARD_GS_WALL::157,RANDOMIZER,65,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_GRAVEYARD_GS_BEAN_PATCH::158,RANDOMIZER,61,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_ZR_GS_LADDER::159,RANDOMIZER,71,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_ZR_GS_TREE::160,RANDOMIZER,71,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_ZR_GS_ABOVE_BRIDGE::161,RANDOMIZER,71,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_ZR_GS_NEAR_RAISED_GROTTOS::162,RANDOMIZER,71,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_ZD_GS_FROZEN_WATERFALL::163,RANDOMIZER,78,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_ZF_GS_ABOVE_THE_LOG::164,RANDOMIZER,68,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_ZF_GS_TREE::165,RANDOMIZER,76,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_LH_GS_BEAN_PATCH::166,RANDOMIZER,60,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_LH_GS_SMALL_ISLAND::167,RANDOMIZER,64,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_LH_GS_LAB_WALL::168,RANDOMIZER,64,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_LH_GS_LAB_CRATE::169,RANDOMIZER,87,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_LH_GS_TREE::170,RANDOMIZER,81,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_GV_GS_BEAN_PATCH::171,RANDOMIZER,56,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_GV_GS_SMALL_BRIDGE::172,RANDOMIZER,73,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_GV_GS_PILLAR::173,RANDOMIZER,73,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_GV_GS_BEHIND_TENT::174,RANDOMIZER,73,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_GF_GS_ARCHERY_RANGE::175,RANDOMIZER,65,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_GF_GS_TOP_FLOOR::176,RANDOMIZER,65,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_COLOSSUS_GS_BEAN_PATCH::177,RANDOMIZER,59,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_COLOSSUS_GS_HILL::178,RANDOMIZER,76,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_COLOSSUS_GS_TREE::179,RANDOMIZER,76,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_KAK_POTION_SHOP_ITEM_1::188,RANDOMIZER,59,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_KAK_POTION_SHOP_ITEM_2::190,RANDOMIZER,59,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_KAK_POTION_SHOP_ITEM_3::192,RANDOMIZER,59,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_KAK_POTION_SHOP_ITEM_4::194,RANDOMIZER,59,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_KAK_POTION_SHOP_ITEM_5::196,RANDOMIZER,59,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_KAK_POTION_SHOP_ITEM_6::198,RANDOMIZER,59,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_KAK_POTION_SHOP_ITEM_7::200,RANDOMIZER,59,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_KAK_POTION_SHOP_ITEM_8::202,RANDOMIZER,59,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_MARKET_POTION_SHOP_ITEM_1::212,RANDOMIZER,59,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_MARKET_POTION_SHOP_ITEM_2::214,RANDOMIZER,59,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_MARKET_POTION_SHOP_ITEM_3::216,RANDOMIZER,59,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_MARKET_POTION_SHOP_ITEM_4::218,RANDOMIZER,59,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_MARKET_POTION_SHOP_ITEM_5::220,RANDOMIZER,59,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_MARKET_POTION_SHOP_ITEM_6::222,RANDOMIZER,59,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_MARKET_POTION_SHOP_ITEM_7::224,RANDOMIZER,59,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_MARKET_POTION_SHOP_ITEM_8::226,RANDOMIZER,59,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_HF_DEKU_SCRUB_GROTTO::260,RANDOMIZER,56,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_LW_DEKU_SCRUB_NEAR_DEKU_THEATER_RIGHT::264,RANDOMIZER,53,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_LW_DEKU_SCRUB_NEAR_DEKU_THEATER_LEFT::265,RANDOMIZER,53,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_LW_DEKU_SCRUB_GROTTO_REAR::267,RANDOMIZER,53,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_LW_DEKU_SCRUB_GROTTO_FRONT::268,RANDOMIZER,53,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_SFM_DEKU_SCRUB_GROTTO_REAR::269,RANDOMIZER,53,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_SFM_DEKU_SCRUB_GROTTO_FRONT::270,RANDOMIZER,53,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_ZR_DEKU_SCRUB_GROTTO_REAR::277,RANDOMIZER,53,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_ZR_DEKU_SCRUB_GROTTO_FRONT::278,RANDOMIZER,53,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_GV_DEKU_SCRUB_GROTTO_REAR::282,RANDOMIZER,53,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_GV_DEKU_SCRUB_GROTTO_FRONT::283,RANDOMIZER,53,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_COLOSSUS_DEKU_SCRUB_GROTTO_FRONT::284,RANDOMIZER,53,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_COLOSSUS_DEKU_SCRUB_GROTTO_REAR::285,RANDOMIZER,53,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_LLR_TOWER_RIGHT_COW::288,RANDOMIZER,56,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_LLR_TOWER_LEFT_COW::289,RANDOMIZER,56,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_KAK_IMPAS_HOUSE_COW::290,RANDOMIZER,57,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_DMT_COW_GROTTO_COW::291,RANDOMIZER,55,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_BEEHIVE_CHEST_GROTTO::292,RANDOMIZER,53,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_BEEHIVE_LONELY_SCRUB_GROTTO::293,RANDOMIZER,62,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_BEEHIVE_SCRUB_PAIR_GROTTO::294,RANDOMIZER,60,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_BEEHIVE_SCRUB_TRIO_GROTTO::295,RANDOMIZER,61,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_BEEHIVE_COW_GROTTO::296,RANDOMIZER,53,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_BEEHIVE_IN_FRONT_OF_KING_ZORA::297,RANDOMIZER,65,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_BEEHIVE_BEHIND_KING_ZORA::298,RANDOMIZER,66,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_POT_LINKS_HOUSE::299,RANDOMIZER,58,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_POT_TWINS_HOUSE::300,RANDOMIZER,61,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_POT_KNOW_IT_ALL::301,RANDOMIZER,54,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_POT_WASTELAND::302,RANDOMIZER,61,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_POT_GUARD_HOUSE::303,RANDOMIZER,65,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_POT_POE_SHOP::304,RANDOMIZER,59,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_POT_ALLEY_HOUSE::305,RANDOMIZER,56,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_POT_KAKARIKO::306,RANDOMIZER,59,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_POT_DAMPE::307,RANDOMIZER,66,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_POT_GORON_CITY::308,RANDOMIZER,57,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_POT_DEATH_MOUNTAIN_CRATER::309,RANDOMIZER,74,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_POT_ZORAS_DOMAIN::310,RANDOMIZER,57,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_POT_ZORAS_FOUNTAIN::311,RANDOMIZER,56,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_POT_LON_LON_RANCH::312,RANDOMIZER,59,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_POT_TALONS_HOUSE::313,RANDOMIZER,64,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_POT_WEB_GROTTO::314,RANDOMIZER,73,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_POT_MUD_WALL_GROTTO::315,RANDOMIZER,59,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_KOKIRI_FOREST_RUPEE::316,RANDOMIZER,59,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_KOKIRI_FOREST_HEART::317,RANDOMIZER,60,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_SARIAS_HOUSE_HEART::318,RANDOMIZER,70,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_LOST_WOODS_RUPEE::319,RANDOMIZER,63,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_LOST_WOODS_SHORTCUT_RUPEE::320,RANDOMIZER,64,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_LAKE_HYLIA_RUPEE::321,RANDOMIZER,66,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_LABORATORY_RUPEE::322,RANDOMIZER,56,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_DAMPES_GRAVE_RUPEE::323,RANDOMIZER,71,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_GERUDO_VALLEY_GROTTO_RUPEE::324,RANDOMIZER,66,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_DEATH_MOUNTAIN_TRAIL_RUPEE::325,RANDOMIZER,78,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_DEATH_MOUNTAIN_TRAIL_GROTTO_HEART::326,RANDOMIZER,67,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_DEATH_MOUNTAIN_TRAIL_GROTTO_RUPEE::327,RANDOMIZER,67,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_DEATH_MOUNTAIN_CRATER_RUPEE::328,RANDOMIZER,79,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_ZORAS_RIVER_WATERFALL_RUPEE::329,RANDOMIZER,82,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_ZORAS_FOUNTAIN_RUPEE::330,RANDOMIZER,82,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_SFM_FAIRY_GROTTO_FAIRY::331,RANDOMIZER,73,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_ZR_FAIRY_GROTTO_FAIRY::332,RANDOMIZER,60,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_HF_FAIRY_GROTTO_FAIRY::333,RANDOMIZER,94,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_ZD_FAIRY_GROTTO_FAIRY::334,RANDOMIZER,75,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_GF_FAIRY_GROTTO_FAIRY::335,RANDOMIZER,78,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_GRAVEYARD_SHIELD_GRAVE_FAIRY::336,RANDOMIZER,88,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_COLOSSUS_OASIS_FAIRY::337,RANDOMIZER,56,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_ZR_BEAN_SPROUT_FAIRY::338,RANDOMIZER,66,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_KF_BEAN_SPROUT_FAIRY::339,RANDOMIZER,77,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_LW_BEAN_SPROUT_NEAR_BRIDGE_FAIRY::340,RANDOMIZER,76,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_LW_BEAN_SPROUT_NEAR_THEATER_FAIRY::341,RANDOMIZER,73,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_LH_BEAN_SPROUT_FAIRY::342,RANDOMIZER,68,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_GV_BEAN_SPROUT_FAIRY::343,RANDOMIZER,66,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_COLOSSUS_BEAN_SPROUT_FAIRY::344,RANDOMIZER,77,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_GRAVEYARD_BEAN_SPROUT_FAIRY::345,RANDOMIZER,70,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_DMC_BEAN_SPROUT_FAIRY::346,RANDOMIZER,66,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
